id;description;temp;vel;stretch;stress
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,958253212;159989,2802
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,925421343;145721,4926
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,892589474;134047,8482
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,859757605;124968,347
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,824994449;115888,8457
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,79216258;106809,3445
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,759330711;97729,84334
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,726498842;89947,41373
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,693666972;82164,98413
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,658903817;75679,62613
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,624140661;70491,33973
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,593240079;61411,83852
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,560408209;56223,55212
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,525645054;48441,12252
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,492813185;40658,69291
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,459981316;34173,33491
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,42521816;28985,04851
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,392386291;21202,6189
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,359554422;14717,2609
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,326722552;8231,902897
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,293890683;449,4732933
1007;40ºC, 0.1s-1, 100%;313,15;0,1;0,999422374;-219,8714311
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,032285219;9150,920225
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,065148065;15398,11466
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,098010911;20708,22993
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,132806865;26330,70493
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,165669711;31953,17992
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,198532557;36638,57575
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,231395402;40699,25213
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,266191357;44135,20907
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,299054203;47571,16601
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,331917048;50070,04379
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,364779894;52568,92156
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,399575848;55067,79934
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,432438694;57254,31739
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,46530154;59440,83544
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,498164386;61002,63405
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,53296034;62876,79238
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,565823186;64750,95072
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,598686031;66625,10905
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,631548877;68186,90766
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,664411723;70061,06599
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,699207677;71935,22432
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,732070523;73497,02293
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,764933369;75058,82154
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,797796214;76620,62015
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,832592169;77870,05903
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,865455014;79119,49792
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,89831786;80368,93681
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,931180706;81618,3757
1007;40ºC, 0.1s-1, 100%;313,15;0,1;1,96597666;82867,81458
