id;temp;stretch;dt;stress
13;253,15;1,719455759;1,201441766;0,623361102
13;253,15;1,779527299;1,201430792;0,638876725
13;253,15;1,839592254;1,201299098;0,656965863
13;253,15;1,897893885;1,166032619;0,67323621
13;253,15;1,957960541;1,201333119;0,690660523
13;253,15;2,019800837;1,236805919;0,705871788
13;253,15;2,079868535;1,201353971;0,722888628
13;253,15;2,139932941;1,201288124;0,741192225
13;253,15;2,198230128;1,165943725;0,759199694
13;253,15;2,258286413;1,201125701;0,780677293
13;253,15;2,318345167;1,201175087;0,801189824
13;253,15;2,378401946;1,201135579;0,822474409
13;253,15;2,438452799;1,201017054;0,846075158
13;253,15;2,498512047;1,201184964;0,866394675
13;253,15;2,558561912;1,2009973;0,890381451
13;253,15;2,618614246;1,201046685;0,913403158
13;253,15;2,676897605;1,165667169;0,936815009
13;253,15;2,736946098;1,200969864;0,961337933
13;253,15;2,798764335;1,236364745;0,985170472
13;253,15;2,858816175;1,201036808;1,008385193
13;253,15;2,918864065;1,200957792;1,033144023
13;253,15;2,977139522;1,165509136;1,059644091
13;253,15;3,037191856;1,201046685;1,082665798
13;253,15;3,097241995;1,201002787;1,106545344
13;253,15;3,157301463;1,201189353;1,126779078
13;253,15;3,217358736;1,201145456;1,147870649
13;253,15;3,277403937;1,200904017;1,173680331
13;253,15;3,337453527;1,200991813;1,197774337
13;253,15;3,397495985;1,200849145;1,224656316
13;253,15;3,457542832;1,20093694;1,24982262
13;253,15;3,517585838;1,200860119;1,27649014
13;253,15;3,577622808;1,2007394;1,305516715
13;253,15;3,637653193;1,200607706;1,337116805
13;253,15;3,697684127;1,200618681;1,368502435
13;253,15;3,755946195;1,165241359;1,400235316
13;253,15;3,817750934;1,236094773;1,42934356
13;253,15;3,877781868;1,200618681;1,46072919
13;253,15;3,937813899;1,20064063;1,491685902
13;253,15;3,996076516;1,165252333;1,523204323
13;253,15;3,949288263;1,2;1,153029568
13;253,15;3,887969968;1,2263659;0,933802926
13;253,15;3,828235674;1,194685879;0,786480459
13;253,15;3,76840014;1,19671067;0,67872578
13;253,15;3,708510283;1,197797143;0,592202598
13;253,15;3,650338041;1,163444837;0,525362687
13;253,15;3,590367467;1,199411488;0,470386505
13;253,15;3,53037659;1,199817544;0,423345327
13;253,15;3,468601208;1,235507638;0,382763497
13;253,15;3,410345999;1,165104178;0,348349872
13;253,15;3,350305737;1,200805247;0,320610054
13;253,15;3,288497541;1,236163912;0,292852905
13;253,15;3,228444713;1,201056562;0,270024211
13;253,15;3,16839386;1,201017054;0,246423463
13;253,15;3,108334612;1,201184964;0,226103946
13;253,15;3,051796524;1,130761749;0,211566606
13;253,15;2,991750116;1,200928161;0,186228735
13;253,15;2,929905376;1,236894812;0,172754593
13;253,15;2,871591124;1,166285032;0,161416816
13;253,15;2,80977382;1,236346088;0,137219696
13;253,15;2,747932195;1,236832493;0,12252773
13;253,15;2,691417866;1,130286594;0,098705057
13;253,15;2,631321537;1,201926564;0,092877645
13;253,15;2,57125323;1,201366137;0,076098548
13;253,15;2,511195016;1,201164292;0,055375081
13;253,15;2,449335071;1,237198897;0,047843256
13;253,15;2,389260834;1,20148475;0,033382059
13;253,15;2,33096554;1,165905863;0,014634704
13;253,15;2,270876332;1,20178417;0,006024679
13;253,15;2,210805067;1,201425305;-0,009598174
14;253,15;0,999776791;2,999112993;-0,023816942
14;253,15;1,089328712;2,985064036;0,216520759
14;253,15;1,179323214;2,999816725;0,283883179
14;253,15;1,26938892;3,002190205;0,323416548
14;253,15;1,359489645;3,00335749;0,349263497
14;253,15;1,449596789;3,003571493;0,372601269
14;253,15;1,5379557;2,945297023;0,388222613
14;253,15;1,628084215;3,004283836;0,403208161
14;253,15;1,718211473;3,004241933;0,418685016
14;253,15;1,810107842;3,063212284;0,433719088
14;253,15;1,898469222;2,945379332;0,448375364
14;253,15;1,988597108;3,004262885;0,463606565
14;253,15;2,078722525;3,004180576;0,479802835
14;253,15;2,168843902;3,004045889;0,497578306
14;253,15;2,258959532;3,003854335;0,517599754
14;253,15;2,349078574;3,00396807;0,536287654
14;253,15;2,437419617;2,944701409;0,55889258
14;253,15;2,527526312;3,003556527;0,58240582
14;253,15;2,619400951;3,062487969;0,605932491
14;253,15;2,707734182;2,944441014;0,631590542
14;253,15;2,799605364;3,062372737;0,656468308
14;253,15;2,88792773;2,944078857;0,686372658
14;253,15;2,978019475;3,003058186;0,715728946
14;253,15;3,068104487;3,002833708;0,747717237
14;253,15;3,159953939;3,061648421;0,781087602
14;253,15;3,248269391;2,943848393;0,813694142
14;253,15;3,336579904;2,943683775;0,848230819
14;253,15;3,428427381;3,061582574;0,882373238
14;253,15;3,516730981;2,943453311;0,919612105
14;253,15;3,608575989;3,061500266;0,954719592
14;253,15;3,696878107;2,943403926;0,9925375
14;253,15;3,788715707;3,06125334;1,030540191
14;253,15;3,877013874;2,943272233;1,069902208
14;253,15;3,968849005;3,061171031;1,108869967
14;253,15;3,944719424;3;0,865730445
14;253,15;3,853300116;3,047310268;0,664245233
14;253,15;3,763450671;2,994981471;0,540189454
14;253,15;3,67526856;2,93940373;0,455469241
14;253,15;3,585265213;3,00011154;0,391563518
14;253,15;3,493460207;3,060166867;0,34082193
14;253,15;3,405166979;2,943107615;0,299529777
14;253,15;3,315083853;3,002770855;0,266804525
14;253,15;3,224991704;3,003071655;0,237606157
14;253,15;3,136660942;2,944358706;0,210983038
14;253,15;3,044784822;3,062537354;0,188035408
14;253,15;2,954676016;3,003626864;0,165346863
14;253,15;2,866328239;2,944925887;0,14537394
14;253,15;2,774442242;3,062866588;0,126286582
14;253,15;2,686091322;2,945030643;0,107541927
14;253,15;2,595971158;3,004005483;0,089292695
14;253,15;2,505847671;3,004116226;0,072341918
14;253,15;2,415727237;3,004014462;0,054197966
14;253,15;2,325610754;3,003882769;0,034509905
14;253,15;2,235491712;3,00396807;0,015822006
14;253,15;2,147143172;2,944951327;-0,003852624
14;253,15;2,055255199;3,062932435;-0,022167928
15;273,15;1,004853807;1,500031553;-0,000136906
15;273,15;1,08145285;1,53198087;0,052153071
15;273,15;1,15586603;1,488263585;0,072047475
15;273,15;1,231960865;1,5218967;0,08547138
15;273,15;1,306251249;1,48580769;0,095900356
15;273,15;1,380507222;1,485119451;0,103676744
15;273,15;1,456512321;1,520101985;0,110183518
15;273,15;1,530740999;1,484573566;0,115855974
15;273,15;1,606720451;1,519589041;0,120385777
15;273,15;1,680933777;1,484266505;0,124874771
15;273,15;1,755139161;1,484107681;0,128751629
15;273,15;1,831100877;1,519234333;0,131914329
15;273,15;1,905305203;1,484086504;0,135709569
15;273,15;1,981262684;1,519149627;0,138545797
15;273,15;2,055456891;1,48388415;0,141561131
15;273,15;2,129649922;1,483860621;0,144485779
15;273,15;2,205605257;1,519106686;0,147156504
15;273,15;2,281562473;1,519144333;0,149972327
15;273,15;2,355751975;1,483790032;0,152624914
15;273,15;2,429944124;1,483842974;0,155481547
15;273,15;2,504132743;1,483772385;0,158066119
15;273,15;2,580085812;1,519061391;0,160562271
15;273,15;2,656043235;1,519148451;0,163393965
15;273,15;2,730230678;1,483748856;0,16588785
15;273,15;2,804424885;1,48388415;0,168903185
15;273,15;2,880377131;1,519044921;0,171335857
15;273,15;2,954564515;1,483747679;0,173825208
15;273,15;3,030522526;1,519160215;0,176702245
15;273,15;3,104717322;1,483895915;0,179762922
15;273,15;3,178911823;1,483890033;0,182800928
15;273,15;3,25486854;1,519134333;0,18557821
15;273,15;3,33082761;1,519181392;0,188536865
15;273,15;3,405025053;1,483948857;0,191801588
15;273,15;3,479219848;1,483895915;0,194862265
15;273,15;3,553414056;1,48388415;0,197877599
15;273,15;3,629377684;1,519272569;0,201187666
15;273,15;3,705340724;1,519260804;0,204452388
15;273,15;3,777776276;1,448711027;0,208002774
15;273,15;3,853743551;1,51934551;0,211593969
15;273,15;3,927946288;1,484054739;0,215266782
15;273,15;4,00390324;1,519139039;0,218062201
15;273,15;3,936578656;1,5;0,200187844
15;273,15;3,86049888;1,521595522;0,187924729
15;273,15;3,786215555;1,485666513;0,178039874
15;273,15;3,710176397;1,520783165;0,168907719
15;273,15;3,635919395;1,485140039;0,16105198
15;273,15;3,561671922;1,48494945;0,153930803
15;273,15;3,48566547;1,520129044;0,14731974
15;273,15;3,409665106;1,520007279;0,14117798
15;273,15;3,335431928;1,484663566;0,135158647
15;273,15;3,261204308;1,484552389;0,12956781
15;273,15;3,185208033;1,519925513;0,123741186
15;273,15;3,110988237;1,484395918;0,118753415
15;273,15;3,03500349;1,519694924;0,113815522
15;273,15;2,96078143;1,484441212;0,108653179
15;273,15;2,886564399;1,484340623;0,103878522
15;273,15;2,810581388;1,519660218;0,099074392
15;273,15;2,736358651;1,484454742;0,093859904
15;273,15;2,660376022;1,519652571;0,089085247
15;273,15;2,586156344;1,484393565;0,084106545
15;273,15;2,511939048;1,484345917;0,079311483
15;273,15;2,435953567;1,51970963;0,074316911
15;273,15;2,359970879;1,519653747;0,069537719
15;273,15;2,285746436;1,484488859;0,064191736
15;273,15;2,211520405;1,484520624;0,058723325
15;273,15;2,137295168;1,484504742;0,053316128
15;273,15;2,061298392;1,519935513;0,047450963
15;273,15;1,988831326;1,449341325;0,041471306
15;273,15;1,914590742;1,484811676;0,034881133
15;273,15;1,83681652;1,555484454;0,028102558
15;273,15;1,760797719;1,520376003;0,020539672
15;273,15;1,686546453;1,485025333;0,01312603
15;273,15;1,6105145;1,520639046;0,004549332
16;273,15;1,004828219;2,399138333;0,0000001
16;273,15;1,077705919;2,42925669;0,035523389
16;273,15;1,148552698;2,361559281;0,052703993
16;273,15;1,221078562;2,417528822;0,063216029
16;273,15;1,293590566;2,417066788;0,072659611
16;273,15;1,366069794;2,415974268;0,079576742
16;273,15;1,438541346;2,415718385;0,085902142
16;273,15;1,509233006;2,356388666;0,091125699
16;273,15;1,581684199;2,415039772;0,095881806
16;273,15;1,654127138;2,414764637;0,100001664
16;273,15;1,724799739;2,355753369;0,103756095
16;273,15;1,795467575;2,355594544;0,107143245
16;273,15;1,86789675;2,414305811;0,110202068
16;273,15;1,940325972;2,414307415;0,1132646
16;273,15;2,012754665;2,414289768;0,116286324
16;273,15;2,085186751;2,41440287;0,119569596
16;273,15;2,157603436;2,413889498;0,121665696
16;273,15;2,228262946;2,355317003;0,124411032
16;273,15;2,300686778;2,414127735;0,127058054
16;273,15;2,371347203;2,355347484;0,129873877
16;273,15;2,443766896;2,413989766;0,132201847
16;273,15;2,516195011;2,414270516;0,135179052
16;273,15;2,588615667;2,414021852;0,13758122
16;273,15;2,66103832;2,41408843;0,14013735
16;273,15;2,731687097;2,354959247;0,142055374
16;273,15;2,80411336;2,414208751;0,144889747
16;273,15;2,8765357;2,414078002;0,147421762
16;273,15;2,947187389;2,355056306;0,149564237
16;273,15;3,019616828;2,414314634;0,152643464
16;273,15;3,092033609;2,413892707;0,154746984
16;273,15;3,164457898;2,414142976;0,157429251
16;273,15;3,235099601;2,354723417;0,158801918
16;273,15;3,30752596;2,41421196;0,161643711
16;273,15;3,378176061;2,355003365;0,163663758
16;273,15;3,45236318;2,472903975;0,166132705
16;273,15;3,523013016;2,354994541;0,168132347
16;273,15;3,593668941;2,355197483;0,170601294
16;273,15;3,667849972;2,472701033;0,172600937
16;273,15;3,73849769;2,354923953;0,174437343
16;273,15;3,810921618;2,414130943;0,177091785
16;273,15;3,88333941;2,413926397;0,179273214
16;273,15;3,953999041;2,355321013;0,182027824
16;273,15;3,983954733;2,4;0,177444227
16;273,15;3,90966344;2,476376453;0,166945175
16;273,15;3,83717526;2,416272666;0,159338
16;273,15;3,766458982;2,357209258;0,152216824
16;273,15;3,695757792;2,356706315;0,146258705
16;273,15;3,62328292;2,415829081;0,13967732
16;273,15;3,550830572;2,415078275;0,134832175
16;273,15;3,480136529;2,356468078;0,129424978
16;273,15;3,40769282;2,414790305;0,125245762
16;273,15;3,335236309;2,415217045;0,120079709
16;273,15;3,262791348;2,414832017;0,115804035
16;273,15;3,190347206;2,414804744;0,11159143
16;273,15;3,11967487;2,355744545;0,107857403
16;273,15;3,047230848;2,414800733;0,103654072
16;273,15;2,974785502;2,414844851;0,099348719
16;273,15;2,90411396;2,355718074;0,095675906
16;273,15;2,831674679;2,414642711;0,091838002
16;273,15;2,759233063;2,414720519;0,087820167
16;273,15;2,686789089;2,414799129;0,083620546
16;273,15;2,61611875;2,355677967;0,080040481
16;273,15;2,543682742;2,414533619;0,076454851
16;273,15;2,471234364;2,414945921;0,071915773
16;273,15;2,398791257;2,414770252;0,067782931
16;273,15;2,328114155;2,355903369;0,063681623
16;273,15;2,257432025;2,356071017;0,059192629
16;273,15;2,181458372;2,532455085;0,055109871
16;273,15;2,110766135;2,356407917;0,049841795
16;273,15;2,040084486;2,356054974;0,045389901
16;273,15;1,96762629;2,415273195;0,040094001
16;273,15;1,896934365;2,35639749;0,03485004
16;273,15;1,824475134;2,415307687;0,029474377
16;273,15;1,75200238;2,415758492;0,023056229
16;273,15;1,681291661;2,357023963;0,016363547
16;273,15;1,607064306;2,474245158;0,010793114
17;293,15;1,003136058;1,000424415;-0,001059356
17;293,15;1,103983477;1,00847419;0,0233459
17;293,15;1,203061643;0,990781661;0,036276909
17;293,15;1,302139809;0,990781661;0,045840931
17;293,15;1,401217975;0,990781661;0,053101224
17;293,15;1,503834647;1,02616672;0,059120859
17;293,15;1,602912813;0,990781661;0,064077423
17;293,15;1,701990979;0,990781661;0,068147938
17;293,15;1,804607651;1,02616672;0,071952449
17;293,15;1,903685817;0,990781661;0,075225519
17;293,15;2,002763983;0,990781661;0,07814417
17;293,15;2,103611402;1,00847419;0,080708306
17;293,15;2,202689568;0,990781661;0,083183932
17;293,15;2,303536987;1,00847419;0,085482254
17;293,15;2,402615153;0,990781661;0,08760346
17;293,15;2,501693319;0,990781661;0,089636061
17;293,15;2,604309991;1,02616672;0,091668473
17;293,15;2,703388157;0,990781661;0,093612469
17;293,15;2,802466323;0,990781661;0,095556465
17;293,15;2,905082995;1,02616672;0,097323062
17;293,15;3,004161161;0,990781661;0,099267058
17;293,15;3,103239328;0,990781661;0,101033845
17;293,15;3,205856;1,02616672;0,102623232
17;293,15;3,304934166;0,990781661;0,104478623
17;293,15;3,404012332;0,990781661;0,106422619
17;293,15;3,503090498;0,990781661;0,108278011
17;293,15;3,60570717;1,02616672;0,109867398
17;293,15;3,704785336;0,990781661;0,111811394
17;293,15;3,803863502;0,990781661;0,11357818
17;293,15;3,904710921;1,00847419;0,115522082
17;293,15;4,003789087;0,990781661;0,117288868
17;293,15;3,913557186;1;0,110382521
17;293,15;3,81447902;0,990781661;0,105071536
17;293,15;3,713631601;1,00847419;0,100247974
17;293,15;3,614553434;0,990781661;0,096044551
17;293,15;3,513706015;1,00847419;0,091974131
17;293,15;3,414627849;0,990781661;0,088395866
17;293,15;3,31378043;1,00847419;0,084542035
17;293,15;3,212933011;1,00847419;0,08109185
17;293,15;3,113854845;0,990781661;0,077641569
17;293,15;3,014776679;0,990781661;0,073925474
17;293,15;2,912160007;1,02616672;0,070741198
17;293,15;2,813081841;0,990781661;0,067290918
17;293,15;2,714003675;0,990781661;0,063840637
17;293,15;2,614925509;0,990781661;0,060656172
17;293,15;2,512308837;1,02616672;0,056940266
17;293,15;2,413230671;0,990781661;0,053401381
17;293,15;2,314152505;0,990781661;0,049685286
17;293,15;2,211535833;1,02616672;0,04579217
17;293,15;2,112457667;0,990781661;0,041898865
17;293,15;2,013379501;0,990781661;0,037385325
17;293,15;1,912532082;1,00847419;0,032783275
17;293,15;1,811684663;1,00847419;0,027738201
17;293,15;1,712606497;0,990781661;0,022427216
17;293,15;1,611759078;1,00847419;0,016230277
17;293,15;1,512680912;0,990781661;0,009563637
17;293,15;1,411833493;1,00847419;0,001975601
18;293,15;1,003136058;2,000848651;-0,000146725
18;293,15;1,102214224;1,981563321;0,021316941
18;293,15;1,203061643;2,01694838;0,033047751
18;293,15;1,302139809;1,981563321;0,041765104
18;293,15;1,401217975;1,981563321;0,048661132
18;293,15;1,502065394;2,01694838;0,05404389
18;293,15;1,602912813;2,01694838;0,058495312
18;293,15;1,701990979;1,981563321;0,062300012
18;293,15;1,802838398;2,01694838;0,065767918
18;293,15;1,901916564;1,981563321;0,068642267
18;293,15;2,002763983;2,01694838;0,071321589
18;293,15;2,103611402;2,01694838;0,073814841
18;293,15;2,202689568;1,981563321;0,076113257
18;293,15;2,303536987;2,01694838;0,078216648
18;293,15;2,404384406;2,01694838;0,080204852
18;293,15;2,503462572;1,981563321;0,081989359
18;293,15;2,604309991;2,01694838;0,083930307
18;293,15;2,703388157;1,981563321;0,085598644
18;293,15;2,804235576;2,01694838;0,08730725
18;293,15;2,905082995;2,01694838;0,089023732
18;293,15;3,004161161;1,981563321;0,090672378
18;293,15;3,103239328;1,981563321;0,092183195
18;293,15;3,202317494;1,981563321;0,093910601
18;293,15;3,303164913;2,01694838;0,095494176
18;293,15;3,404012332;2,01694838;0,09698127
18;293,15;3,503090498;1,981563321;0,098708676
18;293,15;3,603937917;2,01694838;0,100236135
18;293,15;3,704785336;2,01694838;0,10178919
18;293,15;3,803863502;1,981563321;0,103388611
18;293,15;3,904710921;2,01694838;0,104942651
18;293,15;4,003789087;1,981563321;0,106461344
18;293,15;3,911787933;1,99999;0,100219628
18;293,15;3,812709767;1,981563321;0,09537825
18;293,15;3,713631601;1,981563321;0,090880954
18;293,15;3,611014929;2,05233344;0,087326014
18;293,15;3,511936762;1,981563321;0,083663082
18;293,15;3,411089343;2,01694838;0,08028378
18;293,15;3,312011177;1,981563321;0,07699102
18;293,15;3,211163758;2,01694838;0,073675711
18;293,15;3,110316339;2,01694838;0,070671503
18;293,15;3,011238173;1,981563321;0,067506728
18;293,15;2,912160007;1,981563321;0,064341952
18;293,15;2,811312588;2,01694838;0,061398784
18;293,15;2,712234422;1,981563321;0,058302923
18;293,15;2,611387003;2,01694838;0,05507425
18;293,15;2,512308837;1,981563321;0,051889784
18;293,15;2,411461418;2,01694838;0,048377575
18;293,15;2,310613999;2,01694838;0,045156778
18;293,15;2,211535833;1,981563321;0,041539133
18;293,15;2,110688414;2,01694838;0,037761109
18;293,15;2,009840995;2,01694838;0,033851162
18;293,15;1,910762829;1,981563321;0,029514832
18;293,15;1,80991541;2,01694838;0,024938379
18;293,15;1,710837244;1,981563321;0,020061559
18;293,15;1,609989825;2,01694838;0,014546878
18;293,15;1,507373153;2,05233344;0,007805184
18;293,15;1,41006424;1,946178262;0,001107367
19;293,15;1,001366805;3,004093766;-1,61393E-05
19;293,15;1,091598706;3,007730041;0,016329052
19;293,15;1,180061354;2,948754942;0,026611343
19;293,15;1,272062509;3,06670514;0,034359343
19;293,15;1,36229441;3,007730041;0,040376419
19;293,15;1,450757058;2,948754942;0,045502708
19;293,15;1,540988959;3,007730041;0,049744463
19;293,15;1,63122086;3,007730041;0,053282212
19;293,15;1,721452762;3,007730041;0,056521926
19;293,15;1,813453916;3,06670514;0,059192862
19;293,15;1,901916564;2,948754942;0,061757662
19;293,15;1,992148465;3,007730041;0,064024333
19;293,15;2,082380367;3,007730041;0,066213675
19;293,15;2,170843015;2,948754942;0,068034194
19;293,15;2,262844169;3,06670514;0,069765918
19;293,15;2,35307607;3,007730041;0,071351136
19;293,15;2,441538719;2,948754942;0,072901006
19;293,15;2,53177062;3,007730041;0,074491863
19;293,15;2,623771774;3,06670514;0,075940051
19;293,15;2,712234422;2,948754942;0,077202358
19;293,15;2,802466323;3,007730041;0,07855237
19;293,15;2,894467478;3,06670514;0,079981226
19;293,15;2,982930126;2,948754942;0,081200842
19;293,15;3,073162027;3,007730041;0,08264107
19;293,15;3,163393928;3,007730041;0,08382515
19;293,15;3,25362583;3,007730041;0,085121193
19;293,15;3,342088478;2,948754942;0,086392361
19;293,15;3,434089632;3,06670514;0,087636758
19;293,15;3,52255228;2,948754942;0,088996531
19;293,15;3,614553434;3,06670514;0,090223206
19;293,15;3,704785336;3,007730041;0,091255046
19;293,15;3,793247984;2,948754942;0,092812972
19;293,15;3,883479885;3,007730041;0,093992218
19;293,15;3,975481039;3,06670514;0,09514801
19;293,15;3,975481039;2,999999999;0,09514801
19;293,15;3,883479885;3,06670514;0,093992218
19;293,15;3,793247984;3,007730041;0,092812972
19;293,15;3,704785336;2,948754942;0,091255046
19;293,15;3,614553434;3,007730041;0,090223206
19;293,15;3,52255228;3,06670514;0,088996531
19;293,15;3,434089632;2,948754942;0,087636758
19;293,15;3,342088478;3,06670514;0,086392361
19;293,15;3,25362583;2,948754942;0,085121193
19;293,15;3,163393928;3,007730041;0,08382515
19;293,15;3,073162027;3,007730041;0,08264107
19;293,15;2,982930126;3,007730041;0,081200842
19;293,15;2,894467478;2,948754942;0,079981226
19;293,15;2,802466323;3,06670514;0,07855237
19;293,15;2,712234422;3,007730041;0,077202358
19;293,15;2,623771774;2,948754942;0,075940051
19;293,15;2,53177062;3,06670514;0,074491863
19;293,15;2,441538719;3,007730041;0,072901006
19;293,15;2,35307607;2,948754942;0,071351136
19;293,15;2,262844169;3,007730041;0,069765918
19;293,15;2,170843015;3,06670514;0,068034194
19;293,15;2,082380367;2,948754942;0,066213675
19;293,15;1,992148465;3,007730041;0,064024333
19;293,15;1,901916564;3,007730041;0,061757662
19;293,15;1,813453916;2,948754942;0,059192862
19;293,15;1,721452762;3,06670514;0,056521926
19;293,15;1,63122086;3,007730041;0,053282212
19;293,15;1,540988959;3,007730041;0,049744463
19;293,15;1,450757058;3,007730041;0,045502708
19;293,15;1,36229441;2,948754942;0,040376419
19;293,15;1,272062509;3,007730041;0,034359343
19;293,15;1,180061354;3,06670514;0,026611343
19;293,15;1,091598706;2,948754942;0,016329052
19;293,15;1,001366805;3,007730041;-1,61393E-05
20;313,15;0,999840574;1,601062982;-0,000614005
20;313,15;1,081208499;1,627358491;0,013285512
20;313,15;1,159038687;1,556603774;0,021792457
20;313,15;1,240406612;1,627358491;0,028524213
20;313,15;1,321774536;1,627358491;0,03362995
20;313,15;1,399604725;1,556603774;0,038237766
20;313,15;1,48097265;1,627358491;0,042123988
20;313,15;1,560571706;1,591981132;0,045233622
20;313,15;1,640170763;1,591981132;0,048402988
20;313,15;1,719769819;1,591981132;0,050579321
20;313,15;1,801137744;1,627358491;0,052755733
20;313,15;1,880736801;1,591981132;0,054884778
20;313,15;1,960335857;1,591981132;0,056727611
20;313,15;2,039934914;1,591981132;0,058293356
20;313,15;2,121302838;1,627358491;0,059782029
20;313,15;2,200901895;1,591981132;0,061390084
20;313,15;2,280500951;1,591981132;0,06276751
20;313,15;2,361868876;1,627358491;0,063999006
20;313,15;2,439699065;1,556603774;0,065346486
20;313,15;2,521066989;1,627358491;0,06656139
20;313,15;2,602434914;1,627358491;0,067660149
20;313,15;2,680265102;1,556603774;0,068908077
20;313,15;2,761633027;1,627358491;0,069965357
20;313,15;2,841232084;1,591981132;0,070946233
20;313,15;2,922600008;1,627358491;0,072166944
20;313,15;3,000430197;1,556603774;0,073200834
20;313,15;3,081798121;1,627358491;0,074294616
20;313,15;3,161397178;1,591981132;0,075375874
20;313,15;3,240996235;1,591981132;0,076384957
20;313,15;3,320595291;1,591981132;0,077581529
20;313,15;3,401963216;1,627358491;0,078647105
20;313,15;3,481562272;1,591981132;0,079531747
20;313,15;3,561161329;1,591981132;0,080371591
20;313,15;3,642529253;1,627358491;0,081611383
20;313,15;3,72212831;1,591981132;0,0828204
20;313,15;3,801727367;1,591981132;0,084182063
20;313,15;3,881326423;1,591981132;0,084940606
20;313,15;3,962694348;1,627358491;0,085997056
20;313,15;3,968000951;1,6;0,084903051
20;313,15;3,888401895;1,591981132;0,08203649
20;313,15;3,80703397;1,627358491;0,079247831
20;313,15;3,727434914;1,591981132;0,076629321
20;313,15;3,649604725;1,556603774;0,074405781
20;313,15;3,568236801;1,627358491;0,072009524
20;313,15;3,486868876;1,627358491;0,069757618
20;313,15;3,407269819;1,591981132;0,067694111
20;313,15;3,327670763;1,591981132;0,06545307
20;313,15;3,246302838;1,627358491;0,063557892
20;313,15;3,16847265;1,556603774;0,061563323
20;313,15;3,087104725;1,627358491;0,059435857
20;313,15;3,007505668;1,591981132;0,057432082
20;313,15;2,927906612;1,591981132;0,055413374
20;313,15;2,846538687;1,627358491;0,053402052
20;313,15;2,766939631;1,591981132;0,05153765
20;313,15;2,687340574;1,591981132;0,049346385
20;313,15;2,607741518;1,591981132;0,047513507
20;313,15;2,526373593;1,627358491;0,045508822
20;313,15;2,446774536;1,591981132;0,043578052
20;313,15;2,36717548;1,591981132;0,041402549
20;313,15;2,287576423;1,591981132;0,039190544
20;313,15;2,206208499;1,627358491;0,036781013
20;313,15;2,126609442;1,591981132;0,03433589
20;313,15;2,047010385;1,591981132;0,031845968
20;313,15;1,965642461;1,627358491;0,029353477
20;313,15;1,887812272;1,556603774;0,026869443
20;313,15;1,806444348;1,627358491;0,023829414
20;313,15;1,726845291;1,591981132;0,020609443
20;313,15;1,645477367;1,627358491;0,017208538
20;313,15;1,56587831;1,591981132;0,013382127
20;313,15;1,486279253;1,591981132;0,009712511
20;313,15;1,406680197;1,591981132;0,00484661
20;313,15;1,32708114;1,591981132;8,10896E-05
21;313,15;0,999840574;2,501886792;1,87554E-05
21;313,15;1,074133027;2,476415094;0,011371074
21;313,15;1,150194348;2,535377358;0,01897058
21;313,15;1,224486801;2,476415094;0,024954545
21;313,15;1,300548121;2,535377358;0,030013433
21;313,15;1,374840574;2,476415094;0,034048663
21;313,15;1,450901895;2,535377358;0,037792104
21;313,15;1,525194348;2,476415094;0,040662573
21;313,15;1,599486801;2,476415094;0,043488243
21;313,15;1,675548121;2,535377358;0,045567352
21;313,15;1,749840574;2,476415094;0,047681677
21;313,15;1,825901895;2,535377358;0,049456698
21;313,15;1,900194348;2,476415094;0,051266936
21;313,15;1,974486801;2,476415094;0,052636655
21;313,15;2,050548121;2,535377358;0,053919572
21;313,15;2,124840574;2,476415094;0,055423008
21;313,15;2,200901895;2,535377358;0,056835569
21;313,15;2,275194348;2,476415094;0,057914098
21;313,15;2,349486801;2,476415094;0,059044892
21;313,15;2,423779253;2,476415094;0,060227951
21;313,15;2,499840574;2,535377358;0,060992291
21;313,15;2,575901895;2,535377358;0,062205974
21;313,15;2,650194348;2,476415094;0,063090376
21;313,15;2,724486801;2,476415094;0,064124106
21;313,15;2,800548121;2,535377358;0,064997049
21;313,15;2,874840574;2,476415094;0,06593711
21;313,15;2,950901895;2,535377358;0,066702808
21;313,15;3,025194348;2,476415094;0,067654408
21;313,15;3,101255668;2,535377358;0,068492734
21;313,15;3,175548121;2,476415094;0,069256316
21;313,15;3,249840574;2,476415094;0,07027104
21;313,15;3,325901895;2,535377358;0,071042847
21;313,15;3,400194348;2,476415094;0,072106443
21;313,15;3,476255668;2,535377358;0,072826664
21;313,15;3,550548121;2,476415094;0,073705636
21;313,15;3,626609442;2,535377358;0,07423716
21;313,15;3,700901895;2,476415094;0,075390353
21;313,15;3,775194348;2,476415094;0,076580878
21;313,15;3,851255668;2,535377358;0,077167382
21;313,15;3,927316989;2,535377358;0,078066118
21;313,15;4,001609442;2,476415094;0,079174513
21;313,15;3,929085857;2,5;0,076261362
21;313,15;3,853024536;2,535377358;0,073515706
21;313,15;3,778732084;2,476415094;0,071205218
21;313,15;3,704439631;2,476415094;0,06902166
21;313,15;3,62837831;2,535377358;0,067009748
21;313,15;3,552316989;2,535377358;0,065072502
21;313,15;3,478024536;2,476415094;0,0631876
21;313,15;3,403732084;2,476415094;0,061071239
21;313,15;3,327670763;2,535377358;0,059366809
21;313,15;3,25337831;2,476415094;0,057619017
21;313,15;3,177316989;2,535377358;0,055946489
21;313,15;3,103024536;2,476415094;0,054009322
21;313,15;3,028732084;2,476415094;0,05225135
